name,stars,age,releases,language,zip_url,clone_url
BottomSheetPickers,1105,6,16,Java,https://codeload.github.com/philliphsu/BottomSheetPickers/legacy.zip/2245c3071110d7c89c77ac7503655b9986a83188,https://github.com/philliphsu/BottomSheetPickers
squidb,1317,8,0,Java,https://codeload.github.com/yahoo/squidb/legacy.zip/f1d61b250c8eed196362c7be09fc5a8949af4cc3,https://github.com/yahoo/squidb
gradle-retrolambda,5316,10,37,Java,https://codeload.github.com/evant/gradle-retrolambda/legacy.zip/e286096796ddc39f1b24c9c00834978536247656,https://github.com/evant/gradle-retrolambda
megabasterd,3673,6,180,Java,https://codeload.github.com/tonikelope/megabasterd/legacy.zip/b7598c88c4a6f8e34cad5e3a4638310d462ba9d3,https://github.com/tonikelope/megabasterd
swagger-core,7262,12,95,Java,https://codeload.github.com/swagger-api/swagger-core/legacy.zip/f8c7eb04d829ba544188b14e95b51be32f25712a,https://github.com/swagger-api/swagger-core
aima-java,1495,8,3,Java,https://codeload.github.com/aimacode/aima-java/legacy.zip/7ecee83bda79b74ec2692441326d97fcea9890e1,https://github.com/aimacode/aima-java
guice,12148,9,19,Java,https://codeload.github.com/google/guice/legacy.zip/db5bcc20f94055fb5bc08cbb9b0e7a5530308786,https://github.com/google/guice
jvm-sandbox-repeater,2270,4,1,Java,https://codeload.github.com/alibaba/jvm-sandbox-repeater/legacy.zip/0635a6a9aae9fdc20e0ec3f197aed5519b15fc1e,https://github.com/alibaba/jvm-sandbox-repeater
Chat2DB,7490,0,13,Java,https://codeload.github.com/chat2db/Chat2DB/legacy.zip/0c1d38e0362f888d8046ae391c605f3142caf83d,https://github.com/chat2db/Chat2DB
webdrivermanager,2355,8,46,Java,https://codeload.github.com/bonigarcia/webdrivermanager/legacy.zip/4ddde9f5e8f23e4e4c3ed1a4d7ec01c244d1ab38,https://github.com/bonigarcia/webdrivermanager
SDE-Interview-Questions,6749,5,1,Java,https://codeload.github.com/twowaits/SDE-Interview-Questions/legacy.zip/664d5e6929d1a744fb6b22dcd0050d98ccfa79d6,https://github.com/twowaits/SDE-Interview-Questions
react-native-date-picker,1873,5,84,Java,https://codeload.github.com/henninghall/react-native-date-picker/legacy.zip/3b009da487701adb2be848cd4fb6a14178256a26,https://github.com/henninghall/react-native-date-picker
TrustMeAlready,1064,4,2,Java,https://codeload.github.com/ViRb3/TrustMeAlready/legacy.zip/043816e0c0080d188812deef67473a0e68a915f9,https://github.com/ViRb3/TrustMeAlready
Universal-G-Code-Sender,1678,11,18,Java,https://codeload.github.com/winder/Universal-G-Code-Sender/legacy.zip/74bd85c041ce61dc302269711abb0867b2733881,https://github.com/winder/Universal-G-Code-Sender
jmeter,7367,13,8,Java,https://codeload.github.com/apache/jmeter/legacy.zip/91d8aea7c42b10c68767e2f0a2a955389477f03f,https://github.com/apache/jmeter
XhsEmoticonsKeyboard,2849,8,7,Java,https://codeload.github.com/w446108264/XhsEmoticonsKeyboard/legacy.zip/5eb2877c5b90d62e0e0d7c6c3eb0feaffa85c678,https://github.com/w446108264/XhsEmoticonsKeyboard
PRDownloader,3169,5,5,Java,https://codeload.github.com/amitshekhariitbhu/PRDownloader/legacy.zip/33c0c2de0a2a0a7e0f8b27f8f1d6c75773f45025,https://github.com/amitshekhariitbhu/PRDownloader
algorithms-sedgewick-wayne,2045,6,0,Java,https://codeload.github.com/reneargento/algorithms-sedgewick-wayne/legacy.zip/7bd99bcce0c497f783fb8f7488f9b46f4fc1ac36,https://github.com/reneargento/algorithms-sedgewick-wayne
PullZoomView,2327,9,0,Java,https://codeload.github.com/Frank-Zhu/PullZoomView/legacy.zip/fed1339e86937d20ffba95f12b371aa459c7e3d9,https://github.com/Frank-Zhu/PullZoomView
PullZoomView,2327,9,0,Java,https://codeload.github.com/Frank-Zhu/PullZoomView/legacy.zip/fed1339e86937d20ffba95f12b371aa459c7e3d9,https://github.com/Frank-Zhu/PullZoomView
mlkit,3007,3,1,Java,https://codeload.github.com/googlesamples/mlkit/legacy.zip/a281981de71c9edd31ad8d5a37cd687a5d6712b9,https://github.com/googlesamples/mlkit
metrics,7758,13,107,Java,https://codeload.github.com/dropwizard/metrics/legacy.zip/33074809c907fd125a09922148fd27bec36e3782,https://github.com/dropwizard/metrics
zalenium,2385,6,141,Java,https://codeload.github.com/zalando/zalenium/legacy.zip/4b322387d0a88c6c81fec7466558df1e85fab98d,https://github.com/zalando/zalenium
LeetCode-Sol-Res,1700,8,0,Java,https://codeload.github.com/FreeTymeKiyan/LeetCode-Sol-Res/legacy.zip/21a7b5bf4a42a205061ad0d6aef54b9d343f87aa,https://github.com/FreeTymeKiyan/LeetCode-Sol-Res
loklak_server,1384,8,1,Java,https://codeload.github.com/loklak/loklak_server/legacy.zip/f79c657ef8b2c9fccd505ee6c887e38c861f10f3,https://github.com/loklak/loklak_server
elasticsearch-analysis-pinyin,2734,11,190,Java,https://codeload.github.com/medcl/elasticsearch-analysis-pinyin/legacy.zip/0f7d4c9394aaf9fef46ff3a731e557f0bccc79d0,https://github.com/medcl/elasticsearch-analysis-pinyin
GT,4358,7,3,Java,https://codeload.github.com/Tencent/GT/legacy.zip/6e115aa7927441a7348f747b1316d5f4c4b4241a,https://github.com/Tencent/GT
ViewpagerTransition,3039,7,1,Java,https://codeload.github.com/xmuSistone/ViewpagerTransition/legacy.zip/fa92d8296dbf22e4daef0fd2de7b35a587625ed9,https://github.com/xmuSistone/ViewpagerTransition
frodo,1482,7,0,Java,https://codeload.github.com/android10/frodo/legacy.zip/96cbba1c3b1ba50e0d26195b3f47279c42173db8,https://github.com/android10/frodo
sdrtrunk,1238,8,36,Java,https://codeload.github.com/DSheirer/sdrtrunk/legacy.zip/c96349fa1cbcd6ac21a04f4e68773cb4d6adacdf,https://github.com/DSheirer/sdrtrunk
FlycoSystemBar,1018,7,0,Java,https://codeload.github.com/H07000223/FlycoSystemBar/legacy.zip/6076bb6c3c97294cdaf021638884d3455414ca1b,https://github.com/H07000223/FlycoSystemBar
Inspeckage,2636,7,3,Java,https://codeload.github.com/ac-pm/Inspeckage/legacy.zip/d8806c9e5f14d44c2e19a331e929d72d6faa4c54,https://github.com/ac-pm/Inspeckage
react-native-sqlite-storage,2643,7,30,Java,https://codeload.github.com/andpor/react-native-sqlite-storage/legacy.zip/b6aeac439b9d038bbb9d2e16812d512c38246775,https://github.com/andpor/react-native-sqlite-storage
CameraView,4726,6,42,Java,https://codeload.github.com/natario1/CameraView/legacy.zip/b279ffaf57919b7dffccc8879a0cb1eeb542c1ca,https://github.com/natario1/CameraView
CardSlidePanel,2384,7,0,Java,https://codeload.github.com/xmuSistone/CardSlidePanel/legacy.zip/70dab2540745c39bfef805c4621b52ebfb85fc97,https://github.com/xmuSistone/CardSlidePanel
WoWoViewPager,2751,7,0,Java,https://codeload.github.com/Nightonke/WoWoViewPager/legacy.zip/b7caf7dfe53f34811106bbfbe103849ad8885484,https://github.com/Nightonke/WoWoViewPager
capsule,1147,9,20,Java,https://codeload.github.com/puniverse/capsule/legacy.zip/291a54e501a32aaf0284707b8c1fbff6a566822b,https://github.com/puniverse/capsule
Skeleton,3592,6,0,Java,https://codeload.github.com/ethanhua/Skeleton/legacy.zip/6dc07d6a9fb9dfeef7ae6fcbc6e6699265f90f7c,https://github.com/ethanhua/Skeleton
mockserver,4262,10,0,Java,https://codeload.github.com/mock-server/mockserver/legacy.zip/b607ad690543b17a6f6d6ecd92292ca3f28afe0d,https://github.com/mock-server/mockserver
spring-boot-react-oauth2-social-login-demo,1270,4,0,Java,https://codeload.github.com/callicoder/spring-boot-react-oauth2-social-login-demo/legacy.zip/1b77669e0ca326b1c556a83dc0c3bae233653788,https://github.com/callicoder/spring-boot-react-oauth2-social-login-demo
PatternLockView,2705,6,0,Java,https://codeload.github.com/aritraroy/PatternLockView/legacy.zip/a90b0d4bf0f286bc23e0356a260b6929adebe7de,https://github.com/aritraroy/PatternLockView
cglib,4665,9,15,Java,https://codeload.github.com/cglib/cglib/legacy.zip/5c947539c1218dc4ff1a14a7c36b4856b0ee6397,https://github.com/cglib/cglib
orientdb,4633,10,203,Java,https://codeload.github.com/orientechnologies/orientdb/legacy.zip/060848cee1f98d0613a882022e9c4fc7fc5bec56,https://github.com/orientechnologies/orientdb
RxJava,47232,10,232,Java,https://codeload.github.com/ReactiveX/RxJava/legacy.zip/dd1b5adf61539f698f66666f23adbe8866cbc7c7,https://github.com/ReactiveX/RxJava
KCenter,1157,3,5,Java,https://codeload.github.com/xaecbd/KCenter/legacy.zip/583a53043ece08b947edc2a9883e3f05742597da,https://github.com/xaecbd/KCenter
jsonschema2pojo,6043,10,62,Java,https://codeload.github.com/joelittlejohn/jsonschema2pojo/legacy.zip/72050f6b94d46d51d7c93c51e35383cdf5fc733f,https://github.com/joelittlejohn/jsonschema2pojo
ninja,1905,11,0,Java,https://codeload.github.com/ninjaframework/ninja/legacy.zip/e5f1945f5861850196f88423020e82f7e43224f9,https://github.com/ninjaframework/ninja
thymeleaf,2614,11,5,Java,https://codeload.github.com/thymeleaf/thymeleaf/legacy.zip/4781ca8e94645f9bf6d7ca6ba2f1c1c83615fc30,https://github.com/thymeleaf/thymeleaf
Chronicle-Map,2613,9,89,Java,https://codeload.github.com/OpenHFT/Chronicle-Map/legacy.zip/67725dd063eb67e818036a8099c178df777ad2de,https://github.com/OpenHFT/Chronicle-Map
smithy,1427,4,9,Java,https://codeload.github.com/smithy-lang/smithy/legacy.zip/e3c94bfa9da1440dd7dfcb630a4251daaa805d8b,https://github.com/smithy-lang/smithy
frontend-maven-plugin,4087,10,0,Java,https://codeload.github.com/eirslett/frontend-maven-plugin/legacy.zip/b4738a78d5fb845fcd5e051b83d184ad7fe0c569,https://github.com/eirslett/frontend-maven-plugin
jetty.project,3645,12,72,Java,https://codeload.github.com/eclipse/jetty.project/legacy.zip/43eb08b1464e40ab1ff14e6ddb9194e71455bc64,https://github.com/eclipse/jetty.project
stetho,12651,8,13,Java,https://codeload.github.com/facebookarchive/stetho/legacy.zip/7c4dc8de4deb28c012b199ef52b9b5c7ad626793,https://github.com/facebookarchive/stetho
yacy_search_server,3041,8,0,Java,https://codeload.github.com/yacy/yacy_search_server/legacy.zip/4a5820eb034a8fe36fc9184970bbee17cfe04f2b,https://github.com/yacy/yacy_search_server
Aegis,6197,7,55,Java,https://codeload.github.com/beemdevelopment/Aegis/legacy.zip/92e9e047a7a5b5693254fb97134a8127c5108a78,https://github.com/beemdevelopment/Aegis
sms-backup-plus,1746,13,53,Java,https://codeload.github.com/jberkel/sms-backup-plus/legacy.zip/a0b75db77029df8776e6dc166cb00b400d6d45ff,https://github.com/jberkel/sms-backup-plus
QRCodeReaderView,1894,10,0,Java,https://codeload.github.com/dlazaro66/QRCodeReaderView/legacy.zip/7793067609ca877cc98fb55b379a059fdbe1d625,https://github.com/dlazaro66/QRCodeReaderView
aws-serverless-java-container,1383,6,34,Java,https://codeload.github.com/awslabs/aws-serverless-java-container/legacy.zip/0fedd837516a0329b15585e012fd715554b2794a,https://github.com/awslabs/aws-serverless-java-container
buck,8567,10,57,Java,https://codeload.github.com/facebook/buck/legacy.zip/9c7c421e49f4d92d67321f18c6d1cd90974c77c4,https://github.com/facebook/buck
EMV-NFC-Paycard-Enrollment,1330,9,9,Java,https://codeload.github.com/devnied/EMV-NFC-Paycard-Enrollment/legacy.zip/0951a38920aa9970a891e122cad1ef1734e55068,https://github.com/devnied/EMV-NFC-Paycard-Enrollment
proxyee,1411,6,35,Java,https://codeload.github.com/monkeyWie/proxyee/legacy.zip/cddd02ad0d5a00fb152a8839f7356c1b17d62ff4,https://github.com/monkeyWie/proxyee
dart,1187,9,0,Java,https://codeload.github.com/f2prateek/dart/legacy.zip/ce582c1a217c436bb93924004dc1f5b1fe04f1e0,https://github.com/f2prateek/dart
jgit-cookbook,1662,10,0,Java,https://codeload.github.com/centic9/jgit-cookbook/legacy.zip/6780bff6531058280a898bc9972e9465c97e0ede,https://github.com/centic9/jgit-cookbook
material-intro-screen,2723,7,4,Java,https://codeload.github.com/TangoAgency/material-intro-screen/legacy.zip/01dd51d1ad601463b7fd6fb2601772c12768c73b,https://github.com/TangoAgency/material-intro-screen
infinispan,1078,12,34,Java,https://codeload.github.com/infinispan/infinispan/legacy.zip/3d5f29cf50e2a93d38571dd6d500303474b3dd17,https://github.com/infinispan/infinispan
Applied-Energistics-2,1291,8,359,Java,https://codeload.github.com/AppliedEnergistics/Applied-Energistics-2/legacy.zip/d9d96144a6ca958f179aeb3cd8c5e98daf0f6b80,https://github.com/AppliedEnergistics/Applied-Energistics-2
brigadier,3219,9,3,Java,https://codeload.github.com/Mojang/brigadier/legacy.zip/f20bede62a516a11a468d27d3f1adde2085762bc,https://github.com/Mojang/brigadier
react-native-background-geolocation,1302,7,0,Java,https://codeload.github.com/mauron85/react-native-background-geolocation/legacy.zip/f0d434291cfae4a0e510e1e7a05d4e1e7508870e,https://github.com/mauron85/react-native-background-geolocation
ANR-WatchDog,2757,10,1,Java,https://codeload.github.com/SalomonBrys/ANR-WatchDog/legacy.zip/4d7b4bb288d34a604be80c3c1b13ec85c0c5b06a,https://github.com/SalomonBrys/ANR-WatchDog
ANR-WatchDog,2757,10,1,Java,https://codeload.github.com/SalomonBrys/ANR-WatchDog/legacy.zip/4d7b4bb288d34a604be80c3c1b13ec85c0c5b06a,https://github.com/SalomonBrys/ANR-WatchDog
sonarqube-community-branch-plugin,1804,4,23,Java,https://codeload.github.com/mc1arke/sonarqube-community-branch-plugin/legacy.zip/587442498498dc32f7cde85375cb35a46a866a0f,https://github.com/mc1arke/sonarqube-community-branch-plugin
cpbook-code,1774,4,0,Java,https://codeload.github.com/stevenhalim/cpbook-code/legacy.zip/26fb7376417799f8b84b504d46ea7c8c0cf71c29,https://github.com/stevenhalim/cpbook-code
Mycat2,1535,6,50,Java,https://codeload.github.com/MyCATApache/Mycat2/legacy.zip/ced134b06ce8ed0b5b7a9894359a50513532bbb7,https://github.com/MyCATApache/Mycat2
exhibitor,1675,11,0,Java,https://codeload.github.com/soabase/exhibitor/legacy.zip/d345d2d45c75b0694b562b6c346f8594f3a5d166,https://github.com/soabase/exhibitor
Gadgetbridge,4116,8,0,Java,https://codeload.github.com/Freeyourgadget/Gadgetbridge/legacy.zip/0f7fa7593130a51d7d95a90301cdfe1bd63ba447,https://github.com/Freeyourgadget/Gadgetbridge
CustomShapeImageView,1610,9,3,Java,https://codeload.github.com/MostafaGazar/CustomShapeImageView/legacy.zip/b04b108f6c27b04d511837cf4ecada1a436ec1df,https://github.com/MostafaGazar/CustomShapeImageView
Botania,1185,9,0,Java,https://codeload.github.com/VazkiiMods/Botania/legacy.zip/f5fcb95d232fba478c5c2944de88b6f27a252baa,https://github.com/VazkiiMods/Botania
TranslateApp,1778,7,2,Java,https://codeload.github.com/maoruibin/TranslateApp/legacy.zip/cdf11a7fd1f5f065bd258cb21220ed5cbe903087,https://github.com/maoruibin/TranslateApp
dinky,2399,2,16,Java,https://codeload.github.com/DataLinkDC/dinky/legacy.zip/7d966bf8efda694b73878a689720ddd396e9ad76,https://github.com/DataLinkDC/dinky
DSA-Bootcamp-Java,13274,2,0,Java,https://codeload.github.com/kunal-kushwaha/DSA-Bootcamp-Java/legacy.zip/74bd46486cfc2d62c13fe1b26d4fe870b7bb8a20,https://github.com/kunal-kushwaha/DSA-Bootcamp-Java
DiagonalLayout,2574,6,0,Java,https://codeload.github.com/florent37/DiagonalLayout/legacy.zip/4d02faa060e07e1368e8396f5224c741e6586f65,https://github.com/florent37/DiagonalLayout
high-performance-java-persistence,1175,7,0,Java,https://codeload.github.com/vladmihalcea/high-performance-java-persistence/legacy.zip/dc9bf7b8c2ddf5147e569ae476006a7d2720bac9,https://github.com/vladmihalcea/high-performance-java-persistence
FabulousFilter,2640,6,0,Java,https://codeload.github.com/Krupen/FabulousFilter/legacy.zip/cabc9eb54610c58bb938f6e3a05a49471fe13873,https://github.com/Krupen/FabulousFilter
sofa-boot,4805,5,70,Java,https://codeload.github.com/sofastack/sofa-boot/legacy.zip/18cd99ed138e631ecdbaad6f01bf9776693479af,https://github.com/sofastack/sofa-boot
openj9,3160,6,40,Java,https://codeload.github.com/eclipse-openj9/openj9/legacy.zip/286661235b49ca15abaf0678615f620f0b61bacc,https://github.com/eclipse-openj9/openj9
jts,1719,7,12,Java,https://codeload.github.com/locationtech/jts/legacy.zip/52e19880a045c90991f17b2cc655abd94117622b,https://github.com/locationtech/jts
react-native-template-typescript,1805,5,95,Java,https://codeload.github.com/react-native-community/react-native-template-typescript/legacy.zip/f1d6de596a126dbbb8259588dba660d263f137b1,https://github.com/react-native-community/react-native-template-typescript
SaveState,1018,5,0,Java,https://codeload.github.com/PrototypeZ/SaveState/legacy.zip/18c2381c98b8e75a8bc107848310d239bf90d87e,https://github.com/PrototypeZ/SaveState
cube-sdk,1189,9,3,Java,https://codeload.github.com/liaohuqiu/cube-sdk/legacy.zip/4446b1f156ad609fe72a4e7cd5de3c4c95761d96,https://github.com/liaohuqiu/cube-sdk
cube-sdk,1189,9,3,Java,https://codeload.github.com/liaohuqiu/cube-sdk/legacy.zip/4446b1f156ad609fe72a4e7cd5de3c4c95761d96,https://github.com/liaohuqiu/cube-sdk
pdfsam,2712,9,55,Java,https://codeload.github.com/torakiki/pdfsam/legacy.zip/abd4dfaca614f80213d97a70d4d26c8db36b7e59,https://github.com/torakiki/pdfsam
ArchUnit,2823,6,34,Java,https://codeload.github.com/TNG/ArchUnit/legacy.zip/a346546deda7f0e526813ca14c61780a6e3c12b3,https://github.com/TNG/ArchUnit
gobblin,2154,8,7,Java,https://codeload.github.com/apache/gobblin/legacy.zip/a28961370ffbd41e740b9e6b9238b1c9d91ae6ac,https://github.com/apache/gobblin
MLManager,1182,8,13,Java,https://codeload.github.com/javiersantos/MLManager/legacy.zip/81db3317b7b23bae09f19f9cdd81ce38342a965e,https://github.com/javiersantos/MLManager
rest-client,1228,5,0,Java,https://codeload.github.com/wisdom-projects/rest-client/legacy.zip/539547e055f164de2f6b9150ca158e4893b93a0d,https://github.com/wisdom-projects/rest-client
kilim,1773,13,0,Java,https://codeload.github.com/kilim/kilim/legacy.zip/0a2e2613ef915243b51c2ec5650e4bd1717b3e3b,https://github.com/kilim/kilim
PojavLauncher,4760,3,123,Java,https://codeload.github.com/PojavLauncherTeam/PojavLauncher/legacy.zip/df1101daba50157152e6cdb76a56abef25049fce,https://github.com/PojavLauncherTeam/PojavLauncher
Gaffer,1712,7,117,Java,https://codeload.github.com/gchq/Gaffer/legacy.zip/b8fd95d82f270d5f5332f347e4b1d6d05108d43e,https://github.com/gchq/Gaffer
psi-probe,1291,8,39,Java,https://codeload.github.com/psi-probe/psi-probe/legacy.zip/8f364f6fd6d4eb1ba6583fb3ad591a9b0ebfd392,https://github.com/psi-probe/psi-probe
openapi-generator,17642,5,58,Java,https://codeload.github.com/OpenAPITools/openapi-generator/legacy.zip/254b359a5692cfb2392305e8986602c050f96e2a,https://github.com/OpenAPITools/openapi-generator
retrolambda,3536,10,0,Java,https://codeload.github.com/luontola/retrolambda/legacy.zip/fbd82c9a023b363a2cb38afd8dad3fd8fc134ada,https://github.com/luontola/retrolambda
joda-time,4938,12,45,Java,https://codeload.github.com/JodaOrg/joda-time/legacy.zip/b92d88eea7df04f066d141c6e3d834f2894e52ef,https://github.com/JodaOrg/joda-time
ReactiveNetwork,2527,8,47,Java,https://codeload.github.com/pwittchen/ReactiveNetwork/legacy.zip/ddfde340e4c1f3acb6bfe10b8c3804dd63ae121b,https://github.com/pwittchen/ReactiveNetwork
signal-cli,2732,8,76,Java,https://codeload.github.com/AsamK/signal-cli/legacy.zip/e626cc0390e0a4a16048915f7738c112b0198cd7,https://github.com/AsamK/signal-cli
SmoothProgressBar,4481,9,9,Java,https://codeload.github.com/castorflex/SmoothProgressBar/legacy.zip/c620eacc77d55d7039dc13c8fb29cfedb9cf09c3,https://github.com/castorflex/SmoothProgressBar
tape,2451,11,0,Java,https://codeload.github.com/square/tape/legacy.zip/445cd3fd0a7b3ec48c9ea3e0e86663fe6d3735d8,https://github.com/square/tape
socket.io-client-java,5190,10,5,Java,https://codeload.github.com/socketio/socket.io-client-java/legacy.zip/ad3a930e346ad54acd8e895b01418f7b936776dd,https://github.com/socketio/socket.io-client-java
ViewPagerLayoutManager,1740,7,22,Java,https://codeload.github.com/leochuan/ViewPagerLayoutManager/legacy.zip/0daaebd2bf2339168d05e60f529da114d532eead,https://github.com/leochuan/ViewPagerLayoutManager
turbo-editor,1273,10,9,Java,https://codeload.github.com/vmihalachi/turbo-editor/legacy.zip/979f0f53e526a1ed0c1ee7f3d177928a95819b68,https://github.com/vmihalachi/turbo-editor
material-intro,1743,7,19,Java,https://codeload.github.com/heinrichreimer/material-intro/legacy.zip/ee31aa5cee0cac06ca4e4ff8af5c970c17b50d59,https://github.com/heinrichreimer/material-intro
ActivitySwitcher,1034,6,0,Java,https://codeload.github.com/Hitomis/ActivitySwitcher/legacy.zip/972f4766cfaa8525b5e010e6a816d1c8e149fa78,https://github.com/Hitomis/ActivitySwitcher
neuralnetworks,1222,10,2,Java,https://codeload.github.com/ivan-vasilev/neuralnetworks/legacy.zip/cb52c1b95314bcdac8017269a2443f7ced3cf1b9,https://github.com/ivan-vasilev/neuralnetworks
DDMQ,1275,4,0,Java,https://codeload.github.com/didi/DDMQ/legacy.zip/2f30b61a5741d55a5b515f3d8d19a8a35be8c9e2,https://github.com/didi/DDMQ
CacheWebView,1943,5,0,Java,https://codeload.github.com/yale8848/CacheWebView/legacy.zip/a2f52c7e8732fb0932824fce3bac8044b6960ad0,https://github.com/yale8848/CacheWebView
c3p0,1256,11,0,Java,https://codeload.github.com/swaldman/c3p0/legacy.zip/5640dcc2e3e216953325c9ed7059626e735e5032,https://github.com/swaldman/c3p0
DiscreteScrollView,5714,6,2,Java,https://codeload.github.com/yarolegovich/DiscreteScrollView/legacy.zip/a3a22d76c38e28cb03b45629b93e4ac03ce6fcc9,https://github.com/yarolegovich/DiscreteScrollView
Robust,4343,6,13,Java,https://codeload.github.com/Meituan-Dianping/Robust/legacy.zip/955adcc21e4fbcb52054a8f7f4bbb11f462aeb2f,https://github.com/Meituan-Dianping/Robust
CosmoCalendar,1616,6,0,Java,https://codeload.github.com/ApplikeySolutions/CosmoCalendar/legacy.zip/79570b610967bd41e20c6bbf7d284cceaed4d03c,https://github.com/ApplikeySolutions/CosmoCalendar
Glowstone,1825,8,28,Java,https://codeload.github.com/GlowstoneMC/Glowstone/legacy.zip/b57c35c3c7adef8099181089112e054b141d2538,https://github.com/GlowstoneMC/Glowstone
TwelveMonkeys,1681,14,32,Java,https://codeload.github.com/haraldk/TwelveMonkeys/legacy.zip/399c75f59ee567f4567a1f48097340999372f451,https://github.com/haraldk/TwelveMonkeys
tailor,1401,8,19,Java,https://codeload.github.com/sleekbyte/tailor/legacy.zip/8d450aa364b01a32ebf4d1e8fe15406a4e7f6c27,https://github.com/sleekbyte/tailor
GreenDaoUpgradeHelper,1520,7,13,Java,https://codeload.github.com/yuweiguocn/GreenDaoUpgradeHelper/legacy.zip/8b9047528fdd3c625442b5a0d74bee7229cae93c,https://github.com/yuweiguocn/GreenDaoUpgradeHelper
StickerView,1245,7,0,Java,https://codeload.github.com/wuapnjie/StickerView/legacy.zip/4a82f82fba04aacdaffea78c5b63912114b83c7a,https://github.com/wuapnjie/StickerView
QuickReturn,1453,9,0,Java,https://codeload.github.com/lawloretienne/QuickReturn/legacy.zip/69dd36ee5d76051567cc7c0df5d08a3b91efde36,https://github.com/lawloretienne/QuickReturn
binding-collection-adapter,1911,8,0,Java,https://codeload.github.com/evant/binding-collection-adapter/legacy.zip/ac7972e14a21e28d2fb74f1470caedec6b84d985,https://github.com/evant/binding-collection-adapter
ethereumj,2139,9,38,Java,https://codeload.github.com/ethereum/ethereumj/legacy.zip/200882753ee7c1a516d72b22cc5073055aa0c978,https://github.com/ethereum/ethereumj
OpenPDF,2884,7,54,Java,https://codeload.github.com/LibrePDF/OpenPDF/legacy.zip/73321c7097cecfdbbd3266a59daadf1df58cdd37,https://github.com/LibrePDF/OpenPDF
autopsy,2005,11,24,Java,https://codeload.github.com/sleuthkit/autopsy/legacy.zip/556c89f0768b095e882b69a077575232b2c4e388,https://github.com/sleuthkit/autopsy
ExpansionPanel,1981,5,0,Java,https://codeload.github.com/florent37/ExpansionPanel/legacy.zip/b0e566361045299199d3e9e7a72c9b132e99c1b4,https://github.com/florent37/ExpansionPanel
intellij-plugins,2002,11,0,Java,https://codeload.github.com/JetBrains/intellij-plugins/legacy.zip/419c46ed7852ce7a1b5e0fd8c21c9d36b4288353,https://github.com/JetBrains/intellij-plugins
ArcLayout,1650,6,0,Java,https://codeload.github.com/florent37/ArcLayout/legacy.zip/3b4a7809a40bf892055bed9d6141bfc42b9a45e4,https://github.com/florent37/ArcLayout
openScale,1430,8,55,Java,https://codeload.github.com/oliexdev/openScale/legacy.zip/c710bf05af10d6f9e535da9eec8ee621c4d3d721,https://github.com/oliexdev/openScale
AdaptiveTableLayout,1902,6,0,Java,https://codeload.github.com/Cleveroad/AdaptiveTableLayout/legacy.zip/188213b35e05e635497b03fe741799782dde7208,https://github.com/Cleveroad/AdaptiveTableLayout
ChatKit,3642,6,1,Java,https://codeload.github.com/stfalcon-studio/ChatKit/legacy.zip/d10cfe3393a9d6ce150e817b22b019dcd17c55fa,https://github.com/stfalcon-studio/ChatKit
GreenDroid,2588,13,0,Java,https://codeload.github.com/cyrilmottier/GreenDroid/legacy.zip/abd9769f677bb4a753f0bf1119f961187bdf7020,https://github.com/cyrilmottier/GreenDroid
checkstyle,7862,10,136,Java,https://codeload.github.com/checkstyle/checkstyle/legacy.zip/70d7213b7ab3cbb7d4cb2480e0b91ae809affcc7,https://github.com/checkstyle/checkstyle
Priam,1024,12,266,Java,https://codeload.github.com/Netflix/Priam/legacy.zip/7abe9db4451975cf19265766e78d47f477ce0774,https://github.com/Netflix/Priam
RecyclerViewHeader,1305,8,7,Java,https://codeload.github.com/blipinsk/RecyclerViewHeader/legacy.zip/122dc5e29498b0d0e314c4f97dd504afad228004,https://github.com/blipinsk/RecyclerViewHeader
VideoEnabledWebView,1035,8,0,Java,https://codeload.github.com/cprcrack/VideoEnabledWebView/legacy.zip/1e110ee26a77585882d84d4b4d3f1d4bad94b8be,https://github.com/cprcrack/VideoEnabledWebView
VegaLayoutManager,1859,6,0,Java,https://codeload.github.com/xmuSistone/VegaLayoutManager/legacy.zip/875bee0d37c813398cfc576d54e1e37f7abe1aae,https://github.com/xmuSistone/VegaLayoutManager
H-Viewer,1721,7,42,Java,https://codeload.github.com/PureDark/H-Viewer/legacy.zip/5e0d6d2ea38639186c19cfa951b0179f469879a8,https://github.com/PureDark/H-Viewer
Burp-Non-HTTP-Extension,1391,7,13,Java,https://codeload.github.com/summitt/Burp-Non-HTTP-Extension/legacy.zip/9a6e39fe401edafb3f878a0a7044939129882ccb,https://github.com/summitt/Burp-Non-HTTP-Extension
StateProgressBar,1502,7,0,Java,https://codeload.github.com/kofigyan/StateProgressBar/legacy.zip/767b38b378fd2299692d0f92888f2637bea18315,https://github.com/kofigyan/StateProgressBar
SwipeStack,1481,7,4,Java,https://codeload.github.com/flschweiger/SwipeStack/legacy.zip/dd5a984196597aec739c95866515f8b06ea9706f,https://github.com/flschweiger/SwipeStack
rejoiner,3642,5,3,Java,https://codeload.github.com/google/rejoiner/legacy.zip/9c51c9d28baf6b77d8484d558d1a60ec897c7c68,https://github.com/google/rejoiner
kylo,1078,6,0,Java,https://codeload.github.com/Teradata/kylo/legacy.zip/0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,https://github.com/Teradata/kylo
